神戸市感染症発生動向調査週報 平成28年7月6日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第26週 2016年 6月 27日 ～ 2016年 7月 3日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,23,,6,3,8,15,23,28,13,119,,7,35,26,19,11,14,2,2,,,1,1,1,,,,,,
流行性耳下腺炎,5,2,1,3,9,1,6,1,4,32,,,,,3,6,7,10,2,1,2,1,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,防について(外部リンク),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,1,,,,,1,,,1,3,,,,,,,1,,,,,,,,,1,1,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灘 区○カンピロバクター腸炎１例：５～９歳男（６２０２） 中央区○アデノウイルス感染症２例：５～９歳男（６３０１） 中央区○ノロウイルス感染症２例：０～４歳女（６３０１） 兵庫区○ノロウイルス感染症１例：０～４歳男（６４０２） 北 区○病原性大腸菌感染症１例：５～９歳男（６５０５） 北 区○カンピロバクター腸炎１例：５～９歳男（６５０５） 長田区○カンピロバクター腸炎１例：１０代男（６６０２） 垂水区○病原性大腸菌感染症２例：年齢・性別不詳（６８０４） 垂水区○カンピロバクター腸炎２例：年齢・性別不詳（６８０４） 西 区○病原性大腸菌感染症２例：３０代男、６０代男（６９０１）,,,,,,,,,,,【結核に関する情報】 今週の結核届出患者数は３人（うち潜在性結核感染症１人）です。 【市内の感染症の状況】 ヘルパンギーナの患者数が急増しています。７月がピークの夏型の感染症で、 流行し始めると乳幼児の間で急速に患者数が増加する傾向があります。 予防方法として、患者との濃厚接触を避けること、手洗いの励行、 おしめ等の洗濯物の日光消毒などがあげられます。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕 バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 神戸市 発生動向 〔検索〕 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する （トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
